"date","Q","swe"
2022-09-17,89.5,0
2022-09-18,93.3,0
2022-09-19,77,0
2022-09-20,84.9,0
2022-09-21,84.6,0
2022-09-22,117,0
2022-09-23,109,0
2022-09-24,88.6,0
2022-09-25,70.9,0
2022-09-26,68.2,0
2022-09-27,57,0
2022-09-28,58.7,0
2022-09-29,68,0
2022-09-30,55.3,0
2022-10-01,72.9,0
2022-10-02,73.4,0
2022-10-03,68.2,0
2022-10-04,69.1,0
2022-10-05,61.6,0
2022-10-06,42,0
2022-10-07,41.5,0
2022-10-08,49.9,0
2022-10-09,55.6,0
2022-10-10,58,0
2022-10-11,51.4,0
2022-10-12,52.8,0
2022-10-13,53.3,0
2022-10-14,52.3,0
2022-10-15,44.4,0
2022-10-16,49.3,0.1
2022-10-17,49.8,0
2022-10-18,53.9,0
2022-10-19,52.8,0
2022-10-20,53.9,0
2022-10-21,51.4,0
2022-10-22,48.3,0
2022-10-23,50.8,0
2022-10-24,52.4,0.3
2022-10-25,54.5,0.4
2022-10-26,78.5,0.4
2022-10-27,93.6,0.8
2022-10-28,98.6,1
2022-10-29,87.3,1
2022-10-30,71.7,1
2022-10-31,69.3,1
2022-11-01,54.8,1
2022-11-02,54.8,1.1
2022-11-03,46.3,1
2022-11-04,46.8,1.3
2022-11-05,32,1.3
2022-11-06,49.6,1.3
2022-11-07,46.8,1.6
2022-11-08,51.4,1.5
2022-11-09,49.7,1.5
2022-11-10,43.8,1.7
2022-11-11,36.7,1.7
2022-11-12,15.2,1.8
2022-11-13,55.1,2
2022-11-14,62.5,2.1
2022-11-15,79.6,2.2
2022-11-16,80.9,2.3
2022-11-17,58.4,2.4
2022-11-18,65.6,2.8
2022-11-19,66.4,2.7
2022-11-20,64.2,2.9
2022-11-21,65.1,2.9
2022-11-22,69.1,3
2022-11-23,30.6,3
2022-11-24,0,3.2
2022-11-25,0,3.2
2022-11-26,0,3.3
2022-11-27,0,3.4
2022-11-28,0,3.6
2022-11-29,0,3.9
2022-11-30,0,4.1
2022-12-01,0,4.2
2022-12-02,0,4.2
2022-12-03,0,4.6
2022-12-04,0,4.8
2022-12-05,0,4.8
2022-12-06,0,5.6
2022-12-12,0,5.8
2022-12-13,0,6.1
2022-12-14,0,6.8
2022-12-15,0,7.3
2022-12-16,0,7.4
2022-12-17,0,7.4
2022-12-18,0,7.6
2022-12-19,0,7.6
2022-12-20,0,7.6
2022-12-21,0,7.6
2022-12-22,0,7.9
2022-12-23,0,8
2022-12-24,0,8.4
2022-12-25,0,8.5
2022-12-26,0,8.6
2022-12-27,0,8.8
2022-12-28,0,9.2
2022-12-29,0,9.6
2022-12-30,0,9.7
2022-12-31,0,10
2023-01-01,0,11
2023-01-02,0,11.1
2023-01-03,0,11.2
2023-01-04,0,11.4
2023-01-05,0,11.5
2023-01-06,0,11.6
2023-01-07,0,11.9
2023-01-08,0,12
2023-01-09,0,12
2023-01-10,0,12.1
2023-01-11,0,12.3
2023-01-12,0,12.6
2023-01-13,0,12.7
2023-01-14,0,12.8
2023-01-15,0,12.8
2023-01-16,0,13.1
2023-01-17,0,13.2
2023-01-18,0,13.3
2023-01-19,0,13.7
2023-01-20,0,13.7
2023-01-21,0,13.7
2023-01-22,0,13.8
2023-01-23,0,13.8
2023-01-24,0,13.9
2023-01-25,0,14
2023-01-26,0,14.2
2023-01-27,0,14.8
2023-01-28,0,15.2
2023-01-29,0,15.5
2023-01-30,0,15.9
2023-01-31,0,16.1
2023-02-01,0,16.3
2023-02-02,0,16.3
2023-02-03,0,16.4
2023-02-04,0,16.4
2023-02-05,0,16.4
2023-02-06,0,16.6
2023-02-07,0,16.8
2023-02-08,0,17
2023-02-09,0,17.1
2023-02-10,0,17.2
2023-02-11,0,17.4
2023-02-12,0,17.4
2023-02-13,0,17.4
2023-02-14,0,17.6
2023-02-15,0,17.6
2023-02-16,0,17.6
2023-02-17,0,17.7
2023-02-18,0,17.7
2023-02-19,0,17.7
2023-02-20,0,17.7
2023-02-21,0,18.2
2023-02-22,0,18.4
2023-02-23,0,18.4
2023-02-24,0,18.4
2023-02-25,0,18.6
2023-02-26,0,18.9
2023-02-27,0,18.9
2023-02-28,0,19
2023-03-01,0,19
2023-03-02,0,18.9
2023-03-03,0,18.9
2023-03-04,0,19.3
2023-03-05,0,19.3
2023-03-06,0,19.7
2023-03-07,0,19.7
2023-03-08,0,19.7
2023-03-09,0,19.7
2023-03-10,0,19.8
2023-03-11,0,20.1
2023-03-12,0,20.4
2023-03-13,34,20.5
2023-03-14,55,20.5
2023-03-15,62.8,20.6
2023-03-16,67.2,20.8
2023-03-17,42.2,20.8
2023-03-18,32,20.8
2023-03-19,37.8,20.9
2023-03-20,58.4,21.2
2023-03-21,48.9,21.9
2023-03-22,49.4,22.2
2023-03-23,48.2,23.4
2023-03-24,54.7,23.7
2023-03-25,56.4,24
2023-03-26,45.1,24
2023-03-27,46.6,24.2
2023-03-28,37,24.2
2023-03-29,44.4,24.5
2023-03-30,52.8,24.7
2023-03-31,46.1,24.7
2023-04-01,45.4,24.7
2023-04-02,49.8,25.1
2023-04-03,48.4,25.1
2023-04-04,46.8,25.2
2023-04-05,38.6,26
2023-04-06,39.9,26.2
2023-04-07,46.9,26.4
2023-04-08,51,26.6
2023-04-09,52.6,26.6
2023-04-10,56.1,26.6
2023-04-11,87.8,26.6
2023-04-12,121,26.6
2023-04-13,181,26.5
2023-04-14,221,25.8
2023-04-15,208,26.5
2023-04-16,178,26.5
2023-04-17,184,26.4
2023-04-18,144,26.4
2023-04-19,165,25.8
2023-04-20,166,26.5
2023-04-21,135,26.5
2023-04-22,80.6,26.6
2023-04-23,75,26.7
2023-04-24,120,26.7
2023-04-25,120,26.9
2023-04-26,140,27.3
2023-04-27,151,27.3
2023-04-28,185,28.2
2023-04-29,190,28.2
2023-04-30,216,28.2
2023-05-01,282,28.2
2023-05-02,282,27.5
2023-05-03,320,26.7
2023-05-04,485,25.9
2023-05-05,627,25.2
2023-05-06,824,24.7
2023-05-07,775,24.2
2023-05-08,803,24.5
2023-05-09,836,24.4
2023-05-10,781,24.1
2023-05-11,685,23.3
2023-05-12,672,23.4
2023-05-13,533,23.7
2023-05-14,672,23.3
2023-05-15,1020,22.6
2023-05-16,1110,22.2
2023-05-17,1460,22
2023-05-18,1450,20.6
2023-05-19,1550,20.2
2023-05-20,1350,19.7
2023-05-21,1420,19.5
2023-05-22,1450,18.8
2023-05-23,1380,18.2
2023-05-24,1370,17.6
2023-05-25,1420,17.4
2023-05-26,1560,16.9
2023-05-27,1510,16.3
2023-05-28,1490,15.5
2023-05-29,1350,15
2023-05-30,1230,14.3
2023-05-31,1210,13.6
2023-06-01,1120,12.9
2023-06-02,1180,12.4
2023-06-03,1200,12.2
2023-06-04,1530,11.8
2023-06-05,2020,11.6
2023-06-06,2050,11.4
2023-06-07,1830,10.8
2023-06-08,1990,10.4
2023-06-09,1920,9.1
2023-06-10,1770,8.1
2023-06-11,1660,7.8
2023-06-12,1850,6.6
2023-06-13,2000,6.1
2023-06-14,2190,5.7
2023-06-15,2130,4.3
2023-06-16,2250,3
2023-06-17,2520,1.9
2023-06-18,2400,0.8
2023-06-19,2180,0.2
2023-06-20,2090,0
2023-06-21,1980,0
2023-06-22,1990,0
2023-06-23,1990,0
2023-06-24,1850,0
2023-06-25,1640,0
2023-06-26,1440,0
2023-06-27,1290,0
2023-06-28,1210,0
2023-06-29,1090,0
2023-06-30,1160,0
2023-07-01,1390,0
2023-07-02,1300,0
2023-07-03,1240,0
2023-07-04,1220,0
2023-07-05,1280,0
2023-07-06,1260,0
2023-07-07,1170,0
2023-07-08,1130,0
2023-07-09,1070,0
2023-07-10,959,0
2023-07-11,857,0
2023-07-12,775,0
2023-07-13,739,0
2023-07-14,787,0
2023-07-15,786,0
2023-07-16,661,0
2023-07-17,638,0
2023-07-18,593,0
2023-07-19,570,0
2023-07-20,596,0
2023-07-21,664,0
2023-07-22,592,0
2023-07-23,541,0
2023-07-24,545,0
2023-07-25,515,0
2023-07-26,465,0
2023-07-27,438,0
2023-07-28,413,0
2023-07-29,408,0
2023-07-30,392,0
2023-07-31,433,0
2023-08-01,593,0
2023-08-02,546,0
2023-08-03,629,0
2023-08-04,615,0
2023-08-05,506,0
2023-08-06,465,0
2023-08-07,476,0
2023-08-08,425,0
2023-08-09,390,0
2023-08-10,360,0
2023-08-11,335,0
2023-08-12,311,0
2023-08-13,305,0
2023-08-14,300,0
2023-08-15,286,0
2023-08-16,269,0
2023-08-17,258,0
2023-08-18,249,0
2023-08-19,237,0
2023-08-20,238,0
2023-08-21,224,0
2023-08-22,206,0
2023-08-23,183,0
2023-08-24,192,0
2023-08-25,255,0
2023-08-26,279,0
2023-08-27,242,0
2023-08-28,242,0
2023-08-29,248,0
2023-08-30,212,0
2023-08-31,162,0
2023-09-01,113,0
2023-09-02,96.8,0
2023-09-03,85.1,0
2023-09-04,179,0
2023-09-05,172,0
2023-09-06,115,0
2023-09-07,113,0
2023-09-08,95,0
2023-09-09,76,0
2023-09-10,70.8,0
2023-09-11,56,0
2023-09-12,55.6,0
2023-09-13,36.9,0
2023-09-14,48.7,0
2023-09-15,96.3,0
2023-09-16,65.4,0
2023-09-17,30.9,0
2023-09-18,30.6,0
2023-09-19,22.7,0
2023-09-20,31.8,0
2023-09-21,33.7,0
2023-09-22,22.6,0
2023-09-23,42.1,0
2023-09-24,44.4,0
2023-09-25,41.8,0
2023-09-26,33.5,0
2023-09-27,33.7,0
2023-09-28,32.6,0
2023-09-29,19.6,0
2023-09-30,29.9,0
2023-10-01,33.2,0
2023-10-02,25.6,0
2023-10-03,31.3,0
2023-10-04,39.7,0
2023-10-05,30.4,0
2023-10-06,17,0
2023-10-07,29.2,0
2023-10-08,44.3,0
2023-10-09,55.4,0
2023-10-10,68.8,0
2023-10-11,55.8,0
2023-10-12,66.5,0.3
2023-10-13,77.5,1.2
2023-10-14,84.2,1.2
2023-10-15,84.9,1.2
2023-10-16,83.1,1.2
2023-10-17,82.4,0.9
2023-10-18,80.1,0.6
2023-10-19,78.6,0.2
2023-10-20,74,0.1
2023-10-21,72.9,0
2023-10-22,74.8,0
2023-10-23,75.6,0
2023-10-24,76.3,0
2023-10-25,77,0
2023-10-26,72.7,0
2023-10-27,77.1,0.2
2023-10-28,87,0.3
2023-10-29,97,0.9
2023-10-30,71.2,0.9
2023-10-31,50.6,0.9
2023-11-01,71.5,1
2023-11-02,72.5,1
2023-11-03,68.5,1
2023-11-04,65.7,1
2023-11-05,65.6,1
2023-11-06,70.9,1
2023-11-07,65.3,0.9
2023-11-08,66.7,0.9
2023-11-09,61.6,1.1
2023-11-10,43.3,1.2
2023-11-11,43.1,1.2
2023-11-12,57.4,1.3
2023-11-13,53.7,1.4
2023-11-14,61.7,1.5
2023-11-15,58.8,1.6
2023-11-16,57.8,1.7
2023-11-17,58.6,1.8
2023-11-18,59,1.8
2023-11-19,60.4,2.2
2023-11-20,62.2,2.2
2023-11-21,58.1,2.4
2023-11-22,48.4,2.4
2023-11-23,58.9,2.4
2023-11-24,94.6,2.4
2023-11-25,55.9,2.5
2023-11-26,55.5,2.6
2023-11-27,42.9,2.7
2023-11-28,61.8,2.8
2023-11-29,80.3,2.8
2023-11-30,97.2,3
2023-12-01,94.5,3.1
2023-12-02,95.1,3.2
2023-12-03,87.7,3.3
2023-12-04,35.2,3.9
2023-12-05,0,3.9
2023-12-06,0,3.9
2023-12-07,0,3.9
2023-12-08,0,3.9
2023-12-09,0,4
2023-12-10,0,4
2023-12-11,0,4.3
2023-12-12,0,4.3
2023-12-19,0,4.4
2023-12-20,0,4.4
2023-12-21,0,4.4
2023-12-22,0,4.5
2023-12-23,0,4.5
2023-12-24,0,4.9
2023-12-25,0,5
2023-12-26,0,5
2023-12-27,0,5.3
2023-12-28,0,5.3
2023-12-29,0,5.3
2023-12-30,0,5.3
2023-12-31,0,5.3
